STATEFP20,COUNTYFP20,VTDST20,GEOID20,NAME20,GEOID,ADJPOP,TAWHITEALN,TABLACKCMB,TAAIANCMB,TAASIANCMB,TANHOPICMB,TAOTHERALN,TA2RACE,TAHISPANIC
32,015,000001,32015000001,Precinct No. 1 - Argenta,7000000US32015000001,917,677,7,55,18,12,94,106,209
32,015,000002,32015000002,Precinct No. 2 - Argenta,7000000US32015000002,1232,843,14,152,28,16,124,141,295
32,015,000003,32015000003,Precinct No. 3 - Argenta,7000000US32015000003,316,229,7,22,7,2,29,41,68
32,015,000004,32015000004,Precinct No. 4 - Argenta,7000000US32015000004,1210,1040,6,31,9,5,84,71,172
32,015,000005,32015000005,Precinct No. 5 - Argenta,7000000US32015000005,1508,1013,11,128,29,17,186,193,450
32,015,000006,32015000006,Precinct No. 6 - Southern Lander County,7000000US32015000006,171,132,2,12,7,6,6,24,30
32,015,000007,32015000007,Precinct No. 7 - Austin,7000000US32015000007,170,151,1,8,1,1,3,11,16
32,015,000008,32015000008,Precinct No. 8 - Gilman Springs Ranch,7000000US32015000008,26,24,0,1,0,0,0,2,1
32,015,000009,32015000009,Precinct No. 9 - Kingston,7000000US32015000009,195,173,1,5,2,1,8,12,15
32,017,000001,32017000001,Precinct 1 - Alamo,7000000US32017000001,994,911,4,21,10,17,18,48,59
32,017,000003,32017000003,Precinct 3 - Panaca,7000000US32017000003,951,899,4,13,2,4,19,27,45
32,017,000004,32017000004,Precinct 4 - Pioche,7000000US32017000004,1115,1014,132,32,19,8,44,57,99
32,017,000005,32017000005,Precinct 5 - Rachel,7000000US32017000005,72,68,3,0,1,1,1,1,3
32,017,000233,32017000233,Precinct 233,7000000US32017000233,1012,870,41,40,13,12,24,54,77
32,017,000236,32017000236,Precinct 236,7000000US32017000236,209,188,0,13,3,3,2,9,11
32,019,000001,32019000001,East Mason Valley #1,7000000US32019000001,1430,1015,10,64,21,5,240,113,393
32,019,000002,32019000002,East Mason Valley #2,7000000US32019000002,1287,988,21,84,13,3,101,148,238
32,019,000003,32019000003,West Mason Valley #1,7000000US32019000003,1506,1002,17,245,30,11,158,143,326
32,019,000004,32019000004,West Mason Valley #2,7000000US32019000004,824,657,22,42,16,2,66,63,136
32,019,000005,32019000005,West Mason Valley #3,7000000US32019000005,185,48,26,42,10,4,64,41,88
32,019,000006,32019000006,Spragg-Plummer,7000000US32019000006,3017,2026,36,300,31,14,461,270,790
32,019,000007,32019000007,Smith Valley #1,7000000US32019000007,1338,1105,15,48,27,9,56,147,164
32,019,000008,32019000008,Smith Valley #2,7000000US32019000008,494,426,0,17,6,2,25,35,54
32,019,000009,32019000009,South Dayton #1,7000000US32019000009,1892,1454,53,106,72,11,139,205,268
32,019,000010,32019000010,South Dayton #2,7000000US32019000010,470,368,4,32,16,3,18,64,46
32,019,000011,32019000011,South Dayton #3,7000000US32019000011,1476,1256,14,37,74,0,37,111,151
32,019,000012,32019000012,South Dayton #4,7000000US32019000012,1176,932,25,57,36,12,44,148,166
32,019,000013,32019000013,North Dayton #1,7000000US32019000013,2597,1997,43,130,58,21,174,323,397
32,019,000014,32019000014,North Dayton #2,7000000US32019000014,2742,2136,29,134,73,24,185,330,472
32,019,000015,32019000015,North Dayton #3,7000000US32019000015,2001,1400,43,100,65,19,211,295,507
32,019,000016,32019000016,North Dayton #4,7000000US32019000016,2325,1739,25,104,35,8,259,238,513
32,019,000017,32019000017,North Dayton #5,7000000US32019000017,1454,1182,13,66,41,8,76,135,215
32,019,000018,32019000018,Mound House #1,7000000US32019000018,685,478,7,34,14,2,81,103,177
32,019,000019,32019000019,Mound House #2,7000000US32019000019,973,621,12,46,14,6,180,140,327
32,019,000020,32019000020,Silver City,7000000US32019000020,222,181,9,12,4,0,15,19,27
32,019,000021,32019000021,Stagecoach #1,7000000US32019000021,1947,1591,16,132,47,13,62,228,195
32,019,000022,32019000022,Stagecoach #2,7000000US32019000022,554,471,5,36,13,7,3,51,40
32,019,000023,32019000023,Silver Springs #1,7000000US32019000023,1707,1363,35,110,43,10,102,164,179
32,019,000024,32019000024,Silver Springs #2,7000000US32019000024,1363,1046,31,130,25,10,59,204,148
32,019,000025,32019000025,Silver Springs #3,7000000US32019000025,1401,1195,20,77,28,19,41,126,104
32,019,000026,32019000026,Silver Springs #4,7000000US32019000026,1181,974,29,67,31,5,29,135,101
32,019,000027,32019000027,Fernley #1,7000000US32019000027,2699,2056,64,143,127,19,145,329,442
32,019,000028,32019000028,Fernley #2,7000000US32019000028,1194,944,34,32,72,7,40,129,147
32,019,000029,32019000029,Fernley #3,7000000US32019000029,881,677,19,42,29,4,43,116,146
32,019,000030,32019000030,Fernley #4,7000000US32019000030,1533,1139,26,77,81,7,107,181,301
32,019,000031,32019000031,Fernley #5,7000000US32019000031,1376,1075,29,77,49,16,64,163,208
32,019,000032,32019000032,Fernley #6,7000000US32019000032,1977,1417,51,112,54,22,140,316,443
32,019,000033,32019000033,Fernley #7,7000000US32019000033,3251,2268,140,219,125,78,209,497,595
32,019,000034,32019000034,Fernley #8,7000000US32019000034,362,302,5,10,15,8,11,33,48
32,019,000035,32019000035,Fernley #9,7000000US32019000035,635,479,12,40,32,2,31,95,94
32,019,000036,32019000036,Fernley #10,7000000US32019000036,694,549,14,32,21,6,45,70,91
32,019,000037,32019000037,Fernley #11,7000000US32019000037,1908,1342,59,123,73,25,206,252,421
32,019,000038,32019000038,Fernley #12,7000000US32019000038,2351,1793,83,120,95,37,104,321,387
32,019,000039,32019000039,Fernley #13,7000000US32019000039,2292,1719,104,127,95,13,77,326,361
32,019,000040,32019000040,Fernley #14,7000000US32019000040,1930,1402,26,119,41,15,156,277,433
32,021,000001,32021000001,HAWTHORNE PRECINCT 1,7000000US32021000001,632,511,39,23,12,6,25,50,68
32,021,000002,32021000002,HAWTHORNE PRECINCT 2,7000000US32021000002,604,476,28,31,30,4,36,38,73
32,021,000003,32021000003,HAWTHORNE PRECINCT 3,7000000US32021000003,430,320,29,22,27,2,19,47,60
32,021,000004,32021000004,HAWTHORNE PRECINCT 4,7000000US32021000004,424,306,42,32,17,6,17,40,38
32,021,000005,32021000005,HAWTHORNE PRECINCT 5,7000000US32021000005,478,360,32,28,22,5,24,43,63
32,021,000006,32021000006,HAWTHORNE PRECINCT 6,7000000US32021000006,555,431,38,38,16,2,27,43,61
32,021,000007,32021000007,HAWTHORNE RURAL PRECINCT 7,7000000US32021000007,174,140,14,11,4,0,5,15,17
32,021,000008,32021000008,LUNING PRECINCT 8,7000000US32021000008,47,31,1,9,3,3,3,6,4
32,021,000009,32021000009,MINA PRECINCT 9,7000000US32021000009,154,138,1,10,4,0,2,6,9
32,021,000010,32021000010,MONTGOMERY PASS PRECINCT 10,7000000US32021000010,3,0,2,1,0,0,0,1,0
32,021,000011,32021000011,SCHURZ PRECINCT 11,7000000US32021000011,813,68,16,727,14,15,5,61,97
32,021,000012,32021000012,WALKER LAKE PRECINCT 12,7000000US32021000012,248,220,9,9,7,4,6,11,18
32,023,000001,32023000001,BEATTY #01,7000000US32023000001,910,692,20,44,25,9,89,81,162
32,023,000002,32023000002,CURRANT CREEK #02,7000000US32023000002,109,81,5,16,1,0,6,14,13
32,023,000003,32023000003,DUCKWATER #03,7000000US32023000003,164,17,2,135,3,4,8,17,16
32,023,000004,32023000004,GABBS #04,7000000US32023000004,195,161,3,14,3,1,2,21,15
32,023,000005,32023000005,IONE #05,7000000US32023000005,55,22,3,28,0,3,1,10,4
32,023,000006,32023000006,AMARGOSA VALLEY #06,7000000US32023000006,1164,607,47,53,18,11,222,256,496
32,023,000007,32023000007,MANHATTAN #07,7000000US32023000007,205,137,10,17,15,5,17,27,35
32,023,000008,32023000008,MERCURY #08,7000000US32023000008,0,0,0,0,0,0,0,0,0
32,023,000009,32023000009,PAHRUMP #9,7000000US32023000009,3151,2381,131,138,86,32,159,419,518
32,023,000010,32023000010,PAHRUMP #10,7000000US32023000010,1578,1113,79,65,52,12,153,198,368
32,023,000011,32023000011,PAHRUMP #11,7000000US32023000011,2919,2158,206,98,142,44,139,338,402
32,023,000012,32023000012,ROUND MOUNTAIN #12,7000000US32023000012,852,722,10,46,7,4,35,59,103
32,023,000013,32023000013,SUNNYSIDE #13,7000000US32023000013,19,17,1,0,1,1,0,1,2
32,023,000014,32023000014,TONOPAH #14,7000000US32023000014,2101,1751,70,108,41,13,88,202,257
32,023,000015,32023000015,TONOPAH #15,7000000US32023000015,133,123,0,5,4,0,0,6,5
32,023,000016,32023000016,PAHRUMP #16,7000000US32023000016,2437,1968,104,74,56,27,127,182,282
32,023,000017,32023000017,PAHRUMP #17,7000000US32023000017,2462,1993,105,83,77,11,88,211,302
32,023,000018,32023000018,FORTY BAR #18,7000000US32023000018,103,89,2,6,3,0,2,5,3
32,023,000019,32023000019,PAHRUMP #19,7000000US32023000019,4179,3173,234,138,241,49,174,420,475
32,023,000020,32023000020,PAHRUMP #20,7000000US32023000020,1567,1174,58,65,67,22,94,200,230
32,023,000021,32023000021,PAHRUMP #21,7000000US32023000021,3532,2601,114,113,103,30,342,359,714
32,023,000022,32023000022,PAHRUMP #22,7000000US32023000022,1748,1263,85,67,56,15,141,206,330
32,023,000023,32023000023,PAHRUMP #23,7000000US32023000023,1493,956,176,59,57,30,190,121,364
32,023,000024,32023000024,PAHRUMP #24,7000000US32023000024,2165,1653,82,72,88,35,145,191,323
32,023,000025,32023000025,PAHRUMP #25,7000000US32023000025,773,565,41,33,36,21,50,91,114
32,023,000026,32023000026,PAHRUMP #26,7000000US32023000026,1412,1041,37,75,30,12,94,200,232
32,023,000027,32023000027,PAHRUMP #27,7000000US32023000027,1838,1437,78,78,52,16,78,186,232
32,023,000028,32023000028,PAHRUMP #28,7000000US32023000028,2659,2065,66,91,119,18,205,236,382
32,023,000029,32023000029,PAHRUMP #29,7000000US32023000029,3139,2347,151,138,116,35,214,324,467
32,023,000030,32023000030,PAHRUMP #30,7000000US32023000030,2375,1846,97,78,60,34,160,230,332
32,023,000031,32023000031,PAHRUMP #31,7000000US32023000031,2366,1835,74,90,84,35,120,280,300
32,023,000032,32023000032,PAHRUMP #32,7000000US32023000032,3132,2468,104,111,109,41,158,305,417
32,023,000035,32023000035,SMOKY VALLEY #35,7000000US32023000035,785,697,8,43,9,6,19,35,32
32,027,000001,32027000001,Precinct 1,7000000US32027000001,1643,1531,197,183,53,5,451,183,642
32,027,000003,32027000003,Precinct 3,7000000US32027000003,869,627,34,43,23,5,94,86,217
32,027,000004,32027000004,Precinct 4,7000000US32027000004,841,572,22,72,27,7,90,95,205
32,027,000005,32027000005,Precinct 5 Imlay,7000000US32027000005,308,248,1,34,3,3,4,48,47
32,027,000006,32027000006,Precinct 6,7000000US32027000006,1064,824,13,47,20,13,91,127,167
32,027,000007,32027000007,Precinct 7,7000000US32027000007,1070,653,123,47,41,10,192,52,221
32,029,000001,32029000001,Precinct 1,7000000US32029000001,458,409,5,27,3,4,8,28,16
32,029,000002,32029000002,Precinct 2,7000000US32029000002,450,396,6,27,9,4,4,35,21
32,029,000003,32029000003,Precinct 3,7000000US32029000003,58,33,5,0,6,3,9,9,17
32,029,000004,32029000004,Precinct 4,7000000US32029000004,741,615,8,47,15,6,42,61,53
32,029,000005,32029000005,Precinct 5,7000000US32029000005,1311,1121,13,63,39,12,21,139,84
32,029,000006,32029000006,Precinct 6,7000000US32029000006,1012,798,19,37,64,9,35,119,138
32,029,000007,32029000007,Precinct 7,7000000US32029000007,0,0,0,0,0,0,0,0,0
32,029,000008,32029000008,Precinct 8,7000000US32029000008,7,2,0,1,0,3,1,2,0
32,029,000009,32029000009,Precinct 9,7000000US32029000009,0,0,0,0,0,0,0,0,0
32,029,000010,32029000010,Precinct 10,7000000US32029000010,0,0,0,0,0,0,0,0,0
32,029,000011,32029000011,Precinct 11,7000000US32029000011,12,9,0,0,0,2,0,3,3
32,029,000012,32029000012,Precinct 12,7000000US32029000012,0,0,0,0,0,0,0,0,0
32,029,000013,32029000013,Precinct 13,7000000US32029000013,1,0,0,0,0,0,0,0,0
32,029,000014,32029000014,Precinct 14,7000000US32029000014,0,0,0,0,0,0,0,0,0
32,029,000015,32029000015,Precinct 15,7000000US32029000015,59,44,5,3,6,3,4,9,8
32,031,001000,32031001000,Precinct No. 1000,7000000US32031001000,809,678,17,31,29,1,16,87,79
32,031,001002,32031001002,Precinct No. 1002,7000000US32031001002,1759,1154,105,84,77,13,239,181,449
32,031,001003,32031001003,Precinct No. 1003,7000000US32031001003,2159,1749,66,48,134,7,83,175,265
32,031,001005,32031001005,Precinct No. 1005,7000000US32031001005,0,0,0,0,0,0,0,0,0
32,031,001006,32031001006,Precinct No. 1006,7000000US32031001006,486,418,8,6,21,3,8,34,35
32,031,001007,32031001007,Precinct No. 1007,7000000US32031001007,1680,1350,16,23,188,7,25,146,126
32,031,001008,32031001008,Precinct No. 1008,7000000US32031001008,797,455,71,62,133,29,59,107,149
32,031,001010,32031001010,Precinct No. 1010,7000000US32031001010,1667,1435,32,49,59,6,31,144,132
32,031,001011,32031001011,Precinct No. 1011,7000000US32031001011,5117,1479,281,150,260,74,2041,1017,3315
32,031,001012,32031001012,Precinct No. 1012,7000000US32031001012,722,586,12,23,31,0,36,62,109
32,031,001014,32031001014,Precinct No. 1014,7000000US32031001014,1686,1393,40,45,104,23,29,204,175
32,031,001015,32031001015,Precinct No. 1015,7000000US32031001015,64,41,7,2,4,6,4,15,7
32,031,001016,32031001016,Precinct No. 1016,7000000US32031001016,2272,1465,181,104,176,44,196,356,565
32,031,001018,32031001018,Precinct No. 1018,7000000US32031001018,1690,1291,58,51,76,10,74,162,223
32,031,001020,32031001020,Precinct No. 1020,7000000US32031001020,1356,1111,18,23,87,8,15,164,111
32,031,001022,32031001022,Precinct No. 1022,7000000US32031001022,1171,967,11,14,102,7,19,100,85
32,031,001023,32031001023,Precinct No. 1023,7000000US32031001023,899,753,20,13,78,2,4,70,40
32,031,001024,32031001024,Precinct No. 1024,7000000US32031001024,1707,1427,20,39,103,6,30,160,141
32,031,001026,32031001026,Precinct No. 1026,7000000US32031001026,1044,853,13,29,81,8,17,120,86
32,031,001027,32031001027,Precinct No. 1027,7000000US32031001027,470,391,7,9,20,0,10,49,51
32,031,001029,32031001029,Precinct No. 1029,7000000US32031001029,1893,1526,19,29,181,21,30,185,166
32,031,001031,32031001031,Precinct No. 1031,7000000US32031001031,931,786,15,41,26,6,15,87,90
32,031,001032,32031001032,Precinct No. 1032,7000000US32031001032,790,664,6,20,59,4,7,72,85
32,031,001033,32031001033,Precinct No. 1033,7000000US32031001033,1287,1089,18,12,41,5,36,131,161
32,031,001035,32031001035,Precinct No. 1035,7000000US32031001035,764,614,17,22,50,8,24,89,79
32,031,001036,32031001036,Precinct No. 1036,7000000US32031001036,1003,789,22,41,79,8,24,111,112
32,031,001038,32031001038,Precinct No. 1038,7000000US32031001038,709,580,10,13,40,1,28,71,72
32,031,001039,32031001039,Precinct No. 1039,7000000US32031001039,1241,769,124,91,97,20,41,133,167
32,031,001040,32031001040,Precinct No. 1040,7000000US32031001040,0,0,0,0,0,0,0,0,0
32,031,001043,32031001043,Precinct No. 1043,7000000US32031001043,1717,1110,74,78,152,15,193,247,366
32,031,001044,32031001044,Precinct No. 1044,7000000US32031001044,2587,1825,108,84,258,47,163,313,472
32,031,001045,32031001045,Precinct No. 1045,7000000US32031001045,1199,910,43,40,63,11,88,101,222
32,031,001046,32031001046,Precinct No. 1046,7000000US32031001046,299,202,9,10,21,7,32,40,61
32,031,001047,32031001047,Precinct No. 1047,7000000US32031001047,391,322,5,9,35,2,4,47,25
32,031,001050,32031001050,Precinct No. 1050,7000000US32031001050,0,0,0,0,0,0,0,0,0
32,031,001051,32031001051,Precinct No. 1051,7000000US32031001051,0,0,0,0,0,0,0,0,0
32,031,001053,32031001053,Precinct No. 1053,7000000US32031001053,510,443,2,6,32,0,6,33,29
32,031,001055,32031001055,Precinct No. 1055,7000000US32031001055,2144,1482,61,55,231,23,165,252,422
32,031,001056,32031001056,Precinct No. 1056,7000000US32031001056,1561,1057,66,90,206,17,79,185,243
32,031,001057,32031001057,Precinct No. 1057,7000000US32031001057,2789,1736,170,99,348,27,240,363,619
32,031,001058,32031001058,Precinct No. 1058,7000000US32031001058,5,0,0,0,2,0,1,2,1
32,031,001059,32031001059,Precinct No. 1059,7000000US32031001059,0,0,0,0,0,0,0,0,0
32,031,001061,32031001061,Precinct No. 1061,7000000US32031001061,0,0,0,0,0,0,0,0,0
32,031,002000,32031002000,Precinct No. 2000,7000000US32031002000,559,474,8,3,32,2,10,47,40
32,031,002002,32031002002,Precinct No. 2002,7000000US32031002002,0,0,0,0,0,0,0,0,0
32,031,002004,32031002004,Precinct No. 2004,7000000US32031002004,3230,1242,430,172,261,133,799,491,1387
32,031,002006,32031002006,Precinct No. 2006,7000000US32031002006,1196,1040,10,16,70,4,28,74,80
32,031,002007,32031002007,Precinct No. 2007,7000000US32031002007,444,87,10,16,33,3,241,85,338
32,031,002009,32031002009,Precinct No. 2009,7000000US32031002009,1090,507,75,45,95,21,188,209,422
32,031,002010,32031002010,Precinct No. 2010,7000000US32031002010,537,477,3,3,26,3,20,21,40
32,031,002013,32031002013,Precinct No. 2013,7000000US32031002013,450,385,13,10,18,1,5,32,34
32,031,002016,32031002016,Precinct No. 2016,7000000US32031002016,852,713,25,28,33,5,27,65,71
32,031,002017,32031002017,Precinct No. 2017,7000000US32031002017,1498,914,54,33,159,7,184,200,431
32,031,002018,32031002018,Precinct No. 2018,7000000US32031002018,2275,1378,136,111,207,39,278,361,646
32,031,002019,32031002019,Precinct No. 2019,7000000US32031002019,2786,2083,41,74,342,17,63,328,277
32,031,002020,32031002020,Precinct No. 2020,7000000US32031002020,1363,868,83,29,126,10,154,131,305
32,031,002021,32031002021,Precinct No. 2021,7000000US32031002021,822,641,24,18,74,2,13,95,90
32,031,002022,32031002022,Precinct No. 2022,7000000US32031002022,690,585,11,13,33,2,26,47,71
32,031,002023,32031002023,Precinct No. 2023,7000000US32031002023,2115,1296,105,82,261,37,210,324,488
32,031,002025,32031002025,Precinct No. 2025,7000000US32031002025,626,524,5,10,52,6,8,69,35
32,031,002026,32031002026,Precinct No. 2026,7000000US32031002026,762,561,21,10,75,5,57,63,124
32,031,002027,32031002027,Precinct No. 2027,7000000US32031002027,836,701,18,5,76,3,7,60,52
32,031,002028,32031002028,Precinct No. 2028,7000000US32031002028,937,773,10,26,58,8,22,85,70
32,031,002029,32031002029,Precinct No. 2029,7000000US32031002029,1190,937,24,20,110,3,52,113,150
32,031,002030,32031002030,Precinct No. 2030,7000000US32031002030,769,585,32,23,66,10,18,86,91
32,031,002031,32031002031,Precinct No. 2031,7000000US32031002031,1472,1140,30,56,144,13,28,170,171
32,031,002032,32031002032,Precinct No. 2032,7000000US32031002032,2443,1297,266,96,357,25,248,358,651
32,031,002033,32031002033,Precinct No. 2033,7000000US32031002033,2625,1851,60,67,429,33,93,239,279
32,031,002034,32031002034,Precinct No. 2034,7000000US32031002034,638,478,16,20,87,3,9,57,50
32,031,002035,32031002035,Precinct No. 2035,7000000US32031002035,1183,889,38,42,118,24,37,143,114
32,031,002036,32031002036,Precinct No. 2036,7000000US32031002036,1387,1050,26,32,136,7,52,165,165
32,031,002037,32031002037,Precinct No. 2037,7000000US32031002037,2274,1668,62,54,275,11,91,234,292
32,031,002039,32031002039,Precinct No. 2039,7000000US32031002039,1594,868,106,61,135,25,233,269,528
32,031,002040,32031002040,Precinct No. 2040,7000000US32031002040,780,516,44,37,85,17,35,129,108
32,031,002041,32031002041,Precinct No. 2041,7000000US32031002041,2808,2207,42,47,312,15,59,251,270
32,031,002042,32031002042,Precinct No. 2042,7000000US32031002042,1975,1413,51,39,247,24,95,224,275
32,031,002043,32031002043,Precinct No. 2043,7000000US32031002043,35,14,5,3,2,0,5,9,10
32,031,002047,32031002047,Precinct No. 2047,7000000US32031002047,1567,1062,34,27,284,24,89,136,248
32,031,002048,32031002048,Precinct No. 2048,7000000US32031002048,0,0,0,0,0,0,0,0,0
32,031,002049,32031002049,Precinct No. 2049,7000000US32031002049,2605,1370,137,92,323,76,453,339,762
32,031,002050,32031002050,Precinct No. 2050,7000000US32031002050,707,599,7,11,53,9,5,54,38
